"window","month","weekend","mean.Q_heatout","mean.Q_hp","mean.Q_gas","mean.Q_heat_elec_in","mean.Q_total_elec_in","count","p50.Q_heatout","p50.Q_hp","p50.Q_gas","p50.Q_heat_elec_in","p50.Q_total_elec_in","p10.Q_heatout","p10.Q_hp","p10.Q_gas","p10.Q_heat_elec_in","p10.Q_total_elec_in","p25.Q_heatout","p25.Q_hp","p25.Q_gas","p25.Q_heat_elec_in","p25.Q_total_elec_in","p75.Q_heatout","p75.Q_hp","p75.Q_gas","p75.Q_heat_elec_in","p75.Q_total_elec_in","p90.Q_heatout","p90.Q_hp","p90.Q_gas","p90.Q_heat_elec_in","p90.Q_total_elec_in"
0,6,0,0.110267767656499,0.106403514534282,0.0038642531222148,0.049427646439436,0.196556853461853,436,0.00340909090910331,0.000517441860433404,0,0.0134999999998448,0.139110709090954,0,0,0,0.00413228438227918,0.0615726672727876,0,0,0,0.00548863636361251,0.0967525999999391,0.0837386363636406,0.0806136363636429,0,0.0455749999999759,0.195798936363701,0.219693939393859,0.213795454545478,4.54545454638059e-05,0.0973642857142679,0.355959741818222
0,6,1,0.108100243010044,0.104294111784622,0.0038061312254254,0.0539507181083401,0.196498891390636,436,0,0,0,0.0109999999998394,0.136287849999993,0,0,0,0.00349999999995632,0.0652741999999267,0,0,0,0.00510937499985786,0.103064199999961,0.0524687499999281,0.0473593750000134,0,0.0453593749999755,0.205843789999903,0.298999999999751,0.298374999999737,0,0.144625000000004,0.38992877999997
0,7,0,0.0831986349039218,0.0797856332097019,0.00341300169422081,0.0438553141798908,0.200135004252222,438,0.00154653679656543,4.65116279085208e-05,0,0.0134939091915703,0.144546195348775,0,0,0,0.00393016304347474,0.071498400697671,0,0,0,0.00609489872463144,0.10943614709303,0.0669186046511424,0.0631436877076741,0,0.042348837209284,0.219365698338902,0.175032558139527,0.173022591362148,0.000748837209272989,0.0965142857142924,0.352722021162749
0,7,1,0.0649384673357377,0.063329849262215,0.00160861807352079,0.0379947907296734,0.19713567186128,438,0,0,0,0.0102611111111325,0.14765540000002,0,0,0,0.00300000000001135,0.0696247060561151,0,0,0,0.00478947368420497,0.104514477777792,0.0135263157897143,0.0110394736842265,0,0.0272499999999935,0.211668086842061,0.183791052631644,0.165226315789495,0,0.0862189473683927,0.351906345789378
0,8,0,0.080657430920071,0.0785151901944058,0.00214224072566546,0.0428817378720971,0.184911752241749,437,0.00345238095238052,0.000863636363646945,0,0.0163571428571371,0.143850958768873,0,0,0,0.00374523809519815,0.0663022587139661,0,0,0,0.005750000000015,0.110318449477386,0.0770714285714088,0.0730238095238098,0,0.0451707317073414,0.20691189817074,0.189069793621014,0.176675853658401,0,0.0895616724739169,0.317578887719166
0,8,1,0.0782163794665476,0.0730454446618785,0.00517093480466894,0.042751747662534,0.18212953688918,438,0,0,0,0.0105999999999789,0.138739983333361,0,0,0,0.00289333333341157,0.0660487270666636,0,0,0,0.00499999999996861,0.0994363499999744,0.0423666666666198,0.0343166666666671,0,0.0349722222221729,0.2117812194444,0.184256666666619,0.179806666666641,0,0.0979866666664899,0.342559719999911
0,9,0,0.130627917823218,0.126134120104768,0.00449379771844972,0.0534165834140874,0.196074467641558,408,0.0094318181818122,0.00349999999999216,0,0.0158409090909169,0.134730409090911,0,0,0,0.000200000000000109,0.0656526145454579,0,0,0,0.00544617224880719,0.101017690909104,0.122284090909092,0.119988636363643,0,0.0568750000000083,0.21179090909093,0.389781818181956,0.35778333333337,0.00064545454546409,0.140936363636366,0.358454378181811
0,9,1,0.122712177888613,0.11752857439734,0.00518360349127254,0.0494037822111401,0.193147078952376,401,0,0,0,0.0103749999999963,0.137812499999791,0,0,0,0,0.0672763400000002,0,0,0,0.00462499999999721,0.10015,0.0696250000000091,0.046125,0,0.0372500000000286,0.206787499999974,0.352125000000059,0.348125000000209,0,0.135750000000016,0.340703919999838
0,10,0,0.267143321328532,0.251088672802454,0.0160546485260766,0.0938494510885183,0.223409891050016,420,0.103404761904753,0.0849285714285729,0,0.0424999999999783,0.170472561904761,0,0,0,0.00233333333333453,0.0720548476190475,0,0,0,0.00814285714285543,0.107199914285712,0.336166666666645,0.300071428571403,0,0.119869047619053,0.284663823809535,0.725928571428522,0.714566666666664,0.00756190476190484,0.2325142857143,0.399672152380952
0,10,1,0.30750880952381,0.293625238095238,0.01388357142857,0.113017857142853,0.248372703339613,420,0.126549999999966,0.100399999999974,0,0.0505000000000067,0.188907280000007,0,0,0,0.00246999999999517,0.0828423999999963,0,0,0,0.00795000000000527,0.125061899999998,0.42675000000001,0.413400000000139,0,0.160049999999884,0.280081399999769,0.880350000000083,0.877650000000058,0.00931999999998658,0.304619999999993,0.458431200000015
0,11,0,0.442378878563979,0.405692607647444,0.0366862709165344,0.153269655390411,0.262195943099896,438,0.235840909090859,0.209286544850503,0,0.0935432900432773,0.196308181818176,0,0,0,0.00500454545453357,0.0832102751797131,0.0156022727272655,0.00538636363636804,0,0.0210227272727329,0.117992099999997,0.723079545454569,0.651363636363649,0,0.24409090909089,0.343227236363721,1.18263181818191,1.11015454545468,0.0585681818181844,0.393263636363564,0.509468974545426
0,11,1,0.501846386586675,0.44475960168965,0.0570867848970248,0.183674876689803,0.311560596997982,437,0.240624999999995,0.210374999999971,0,0.106499999999983,0.215452699999949,0,0,0,0.00457499999999982,0.0816780000000233,0.00450000000006411,0.00299999999998591,0,0.0205000000000126,0.134997500000012,0.783250000000124,0.71074999999999,0,0.290499999999995,0.400576332058768,1.39262500000005,1.26927499999994,0.0556499999999745,0.477424999999886,0.64781459999998
0,12,0,0.54484645525276,0.486911035686776,0.0579354195659829,0.19677468029517,0.314059448682632,442,0.356130434782462,0.286413043478269,0,0.138021739130418,0.242015554347789,0,0,0,0.00643913043480434,0.0889495652173722,0.0499782608695845,0.0216630434782552,0,0.0354076086956397,0.133618686956518,0.889456521739218,0.766347826086923,0,0.283445652173888,0.419194747826064,1.29206956521764,1.18715652173922,0.0991745197168612,0.451452173913122,0.600619982608754
0,12,1,0.6171733947425,0.555654022570557,0.0615193721719457,0.222556151691438,0.345540997417092,442,0.463562500000009,0.38075000000002,0,0.15318750000003,0.255112116666598,0,0,0,0.00551250000000039,0.105778539999999,0.0342812500001913,0.00893750000006577,0,0.0338750000000063,0.144079775000013,0.939906250000007,0.858781249999947,0,0.342625000000087,0.464659099999915,1.46433749999982,1.42820624999989,0.0946999999999468,0.531550000000063,0.672004230000074
0.5,1,0,0.583839585167665,0.510831004387922,0.0730085807797409,0.211570616504833,0.32823815606776,443,0.340857142857463,0.272238095238208,0,0.127761904762013,0.244962145238091,0,0,0,0.00542857142856324,0.0752257638095388,0.0184999999999578,0.00514285714287459,0,0.0241428571428952,0.120284133333344,0.903928571428402,0.78053571428558,0,0.315880952380975,0.452953744047635,1.4760190476189,1.34672380952359,0.0526142857142959,0.529428571428579,0.72865303619058
0.5,1,1,0.557824873696666,0.482954861782944,0.0748700119137213,0.20532874968648,0.350471430024683,443,0.29840000000022,0.237449999999899,0,0.118899999999974,0.238898549999994,0,0,0,0.00501999999999953,0.0930414999999978,0.00250000000000909,0.00105000000007749,0,0.025349999999969,0.130637125000052,0.897177083333476,0.768849999999952,0,0.309150000000028,0.460323500000028,1.43722000000023,1.31127999999992,0.0378599999999915,0.534319999999962,0.739997857000056
0.5,2,0,0.551018833257903,0.484966764061421,0.0660520691964852,0.194673716785496,0.30564744487753,442,0.297999999999933,0.261700000000121,0,0.121300000000042,0.234016800000021,0,0,0,0.00559999999999604,0.0833589600000289,0.0133000000000493,0.00660000000009405,0,0.0241562500000583,0.125977799999991,0.845687499999883,0.76052500000003,0,0.292662499999955,0.436974600000039,1.39556500000013,1.28929227272724,0.06696799999988,0.481359999999986,0.613226904000022
0.5,2,1,0.618470359746473,0.537413492961298,0.0810568667851769,0.224258435681958,0.345569237058293,442,0.340500000000077,0.292531249999875,0,0.145374999999945,0.25229149999998,0,0,0,0.00537500000002354,0.0798499199999833,0.00468750000015917,0.000874999999986415,0,0.0237500000000352,0.129011500000002,0.969531250000699,0.813093749999978,0,0.32884375000004,0.438610999999966,1.59873750000022,1.49973750000019,0.0999125000001587,0.585562499999975,0.739489000000153
0.5,3,0,0.436282765658458,0.383287575028276,0.0529951906301798,0.156346483048381,0.261547679152732,443,0.22639130434784,0.169354838709612,0,0.0919130434782821,0.199915973912835,0,0,0,0.00452173913039903,0.0785681773912841,0.0144239130434461,0.00686956521746612,0,0.0176521739130446,0.107389284782629,0.621902173913202,0.555499999999938,0,0.220358695652235,0.340005863043504,1.1532608695653,1.10862608695654,0.100078260869648,0.402130434782679,0.599378755652226
0.5,3,1,0.433909681637021,0.379558405167074,0.0543512764699532,0.155559346206212,0.275142550301725,443,0.211874999999964,0.154624999999896,0,0.0802499999999782,0.217628400000062,0,0,0,0.00424999999999045,0.0736530399999863,0.002437499999985,0.000468749999924968,0,0.0110624999999374,0.11086229999999,0.646187500000054,0.583812500000192,0,0.231187499999963,0.373638399999835,1.05939999999996,0.989175000000432,0.0466800000000625,0.369899999999779,0.536625039999958
0.5,4,0,0.387566680117417,0.343343543396884,0.0442231367205307,0.138184059445878,0.252947145755331,434,0.191971377459795,0.149380952380955,0,0.0775611888111841,0.202672273846163,0,0,0,0.00525897435896468,0.0774281723076893,0.00437362637350421,0.00120549450552397,0,0.0138415178571539,0.10815862857141,0.53591055456171,0.499275968992251,0,0.204859890109872,0.317750881389539,0.969391055456106,0.911759999999963,0.036361129567981,0.353126153846211,0.549510034761943
0.5,4,1,0.466926292297899,0.414200503272607,0.052725789025285,0.16949744398624,0.284956345248481,434,0.246083333333561,0.204795238095267,0,0.0915833333333738,0.21599032307699,0,0,0,0.00392083333336284,0.0809484999999688,0.00129761904761272,6.92307692291321e-05,0,0.0126197478990364,0.123709683333387,0.708625000000222,0.585538461538412,0,0.246529411764805,0.345083749999881,1.2465888888886,1.18880897435915,0.0471035294117199,0.442257142857345,0.617314000000215
