"archetype","read_month","read_type_of_day","read_hh","n_puprn","elec_imp_mean","elec_imp_50th","elec_imp_75th","elec_imp_25th","elec_imp_90th","elec_imp_10th","month","n_days","mean.year","p50th.year","p10th.year","p25th.year","p75th.year","p90th.year","kwh.mean","kwh.50th","kwh.10th","kwh.25th","kwh.75th","kwh.90th","persona"
"G12","aug","weekday",12,56,"0.0000263","0.0000246","0.0000306","0.00002","0.0000347","0.0000159",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.07419730122904,0.06940127795568,0.04485692355672,0.056423803216,0.08632841892048,0.09789529857976,"P1"
"G12","aug","weekday",13,56,"0.0000288","0.0000279","0.0000314","0.0000204","0.0000354","0.0000191",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.08125027663104,0.07871120548632,0.05388473207128,0.05755227928032,0.08858537104912,0.09987013169232,"P1"
"G12","aug","weekday",14,56,"0.000031","0.0000284","0.0000354","0.000023","0.0000451","0.0000198",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.0874568949848,0.08012180056672,0.05585956518384,0.0648873736984,0.09987013169232,0.12723567625208,"P1"
"G12","aug","weekday",15,56,"0.0000379","0.0000324","0.000045","0.0000244","0.0000527","0.0000194",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.10692310709432,0.09140656120992,0.05473108911952,0.06883703992352,0.126953557236,0.14867672147416,"P1"
"G12","aug","weekday",16,56,"0.0000473","0.0000399","0.0000602","0.0000279","0.0000662","0.0000224",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.13344229460584,0.11256548741592,0.06319465960192,0.07871120548632,0.16983564768016,0.18676278864496,"P1"
"G12","aug","weekday",17,56,"0.0000525","0.0000454","0.0000625","0.0000312","0.0000736","0.0000273",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.148112483442,0.12808203330032,0.07701849138984,0.08802113301696,0.17632438505,0.20763959583488,"P1"
"G12","aug","weekday",18,56,"0.0000595","0.0000546","0.0000706","0.0000384","0.0000783","0.0000328",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.1678608145676,0.15403698277968,0.09253503727424,0.10833370217472,0.19917602535248,0.22089918959064,"P1"
"G12","aug","weekday",19,56,"0.0000562","0.0000515","0.0000681","0.0000406","0.0000829","0.0000276",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.15855088703696,0.1452912932812,0.07786484843808,0.11454032052848,0.19212304995048,0.23387666433032,"P1"
"G12","aug","weekday",20,56,"0.0000548","0.0000516","0.0000625","0.0000402","0.000096","0.0000279",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.15460122081184,0.14557341229728,0.07871120548632,0.11341184446416,0.17632438505,0.2708342554368,"P1"
"G12","aug","weekday",21,56,"0.0000555","0.0000512","0.0000612","0.0000401","0.0000818","0.0000301",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.1565760539244,0.14444493623296,0.08491782384008,0.11312972544808,0.17265683784096,0.23077335515344,"P1"
"G12","aug","weekday",22,56,"0.0000597","0.0000551","0.0000721","0.0000431","0.0000843","0.0000321",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.16842505259976,0.15544757786008,0.09056020416168,0.12159329593048,0.20340781059368,0.23782633055544,"P1"
"G12","aug","weekday",23,56,"0.0000567","0.0000505","0.0000662","0.0000404","0.0000805","0.0000317",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.15996148211736,0.1424701031204,0.08943172809736,0.11397608249632,0.18676278864496,0.2271058079444,"P1"
"G12","aug","weekday",24,56,"0.0000561","0.0000533","0.0000666","0.000041","0.0000822","0.0000314",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.15826876802088,0.15036943557064,0.08858537104912,0.1156687965928,0.18789126470928,0.23190183121776,"P1"
"G12","aug","weekday",25,56,"0.0000546","0.0000564","0.0000648","0.0000442","0.000079","0.0000317",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.15403698277968,0.15911512506912,0.08943172809736,0.12469660510736,0.18281312241984,0.2228740227032,"P1"
"G12","aug","weekday",26,56,"0.0000555","0.000054","0.0000651","0.0000411","0.0000762","0.0000329",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.1565760539244,0.1523442686832,0.09281715629032,0.11595091560888,0.18365947946808,0.21497469025296,"P1"
"G12","aug","weekday",27,56,"0.0000568","0.0000552","0.0000712","0.0000411","0.0000782","0.0000278",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.16024360113344,0.15572969687616,0.07842908647024,0.11595091560888,0.20086873944896,0.22061707057456,"P1"
"G12","aug","weekday",28,56,"0.0000537","0.0000539","0.0000634","0.0000403","0.0000803","0.0000288",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.15149791163496,0.15206214966712,0.08125027663104,0.11369396348024,0.17886345619472,0.22654156991224,"P1"
"G12","aug","weekday",29,56,"0.0000516","0.0000536","0.0000619","0.0000332","0.0000726","0.0000289",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.14557341229728,0.15121579261888,0.08153239564712,0.09366351333856,0.17463167095352,0.20481840567408,"P1"
"G12","aug","weekday",30,56,"0.0000515","0.0000519","0.0000626","0.0000371","0.00007","0.0000279",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.1452912932812,0.14641976934552,0.07871120548632,0.10466615496568,0.17660650406608,0.197483311256,"P1"
"G12","aug","weekday",31,56,"0.0000545","0.0000518","0.000065","0.0000385","0.0000893","0.0000326",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.1537548637636,0.14613765032944,0.09197079924208,0.1086158211908,0.183377360452,0.25193228135944,"P1"
"G12","aug","weekday",32,56,"0.0000568","0.0000529","0.0000701","0.0000464","0.0000799","0.0000274",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.16024360113344,0.14924095950632,0.07730061040592,0.13090322346112,0.19776543027208,0.22541309384792,"P1"
"G12","aug","weekday",33,56,"0.0000581","0.0000517","0.0000733","0.0000442","0.0000883","0.0000349",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.16391114834248,0.14585553131336,0.09845953661192,0.12469660510736,0.20679323878664,0.24911109119864,"P1"
"G12","aug","weekday",34,56,"0.0000673","0.0000548","0.0000853","0.0000423","0.0000955","0.0000366",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.18986609782184,0.15460122081184,0.10325555988528,0.11933634380184,0.24064752071624,0.2694236603564,"P1"
"G12","aug","weekday",35,56,"0.0000731","0.000065","0.000089","0.0000531","0.000109916","0.0000357",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.20622900075448,0.183377360452,0.10071648874056,0.14980519753848,0.2510859243112,0.310093937714493,"P1"
"G12","aug","weekday",36,56,"0.0000743","0.0000649","0.000100917","0.0000515","0.000116593","0.0000389",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.20961442894744,0.18309524143592,0.10974429725512,0.1452912932812,0.284706047457454,0.328931024418154,"P1"
"G12","aug","weekday",37,56,"0.0000762","0.0000709","0.0000906","0.0000547","0.000118262","0.0000404",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.21497469025296,0.20002238240072,0.11397608249632,0.15431910179576,0.25559982856848,0.33363959079653,"P1"
"G12","aug","weekday",38,56,"0.000075","0.0000678","0.0000982","0.0000522","0.000110835","0.0000442",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.21158926206,0.19127669290224,0.12469660510736,0.14726612639376,0.27704087379056,0.312686611472268,"P1"
"G12","aug","weekday",39,56,"0.0000769","0.0000768","0.0000906","0.0000569","0.000110236","0.0000464",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.21694952336552,0.21666740434944,0.13090322346112,0.16052572014952,0.25559982856848,0.310996718565949,"P1"
"G12","aug","weekday",40,56,"0.0000714","0.0000662","0.000085","0.0000559","0.00010575","0.0000469",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.20143297748112,0.18676278864496,0.13231381854152,0.15770452998872,0.239801163668,0.2983408595046,"P1"
"G12","aug","weekday",41,56,"0.0000732","0.0000672","0.0000766","0.0000589","0.000122596","0.0000455",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.20651111977056,0.18958397880576,0.1283641523164,0.16616810047112,0.21610316631728,0.345866628953437,"P1"
"G12","aug","weekday",42,56,"0.0000724","0.0000683","0.0000853","0.000058","0.0000991","0.0000426",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.20425416764192,0.19268728798264,0.12018270085008,0.1636290293264,0.24064752071624,0.27957994493528,"P1"
"G12","aug","weekday",43,56,"0.0000703","0.0000704","0.0000806","0.0000543","0.0000961","0.0000438",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.19832966830424,0.19861178732032,0.12356812904304,0.15319062573144,0.22738792696048,0.27111637445288,"P1"
"G12","aug","weekday",44,56,"0.000065","0.0000616","0.0000764","0.0000516","0.0000908","0.0000449",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.183377360452,0.17378531390528,0.12667143821992,0.14557341229728,0.21553892828512,0.25616406660064,"P1"
"G12","aug","weekday",45,56,"0.00006","0.0000573","0.0000668","0.000045","0.0000736","0.0000408",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.169271409648,0.16165419621384,0.11510455856064,0.126953557236,0.18845550274144,0.20763959583488,"P1"
"G12","aug","weekday",46,56,"0.0000561","0.000053","0.0000634","0.000044","0.0000769","0.0000372",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.15826876802088,0.1495230785224,0.10494827398176,0.1241323670752,0.17886345619472,0.21694952336552,"P1"
"G12","aug","weekday",47,56,"0.0000503","0.0000457","0.0000594","0.0000378","0.0000659","0.00003",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.14190586508824,0.12892839034856,0.084635704824,0.10664098807824,0.16757869555152,0.18591643159672,"P1"
"G12","aug","weekday",48,56,"0.0000432","0.0000409","0.0000526","0.000032","0.0000622","0.000026",8,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.12187541494656,0.11538667757672,0.0733509441808,0.0902780851456,0.14839460245808,0.17547802800176,"P1"
"G12","aug","weekend",1,56,"0.0000397","0.0000379","0.0000478","0.0000271","0.0000544","0.0000251",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.11200124938376,0.10692310709432,0.07081187303608,0.07645425335768,0.13485288968624,0.15347274474752,"P1"
"G12","aug","weekend",2,56,"0.0000379","0.0000324","0.0000487","0.0000259","0.0000591","0.0000226",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.10692310709432,0.09140656120992,0.06375889763408,0.07306882516472,0.13739196083096,0.16673233850328,"P1"
"G12","aug","weekend",3,56,"0.0000338","0.0000304","0.0000436","0.0000236","0.0000478","0.0000195",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.09535622743504,0.08576418088832,0.0550132081356,0.06658008779488,0.12300389101088,0.13485288968624,"P1"
"G12","aug","weekend",4,56,"0.0000315","0.0000295","0.0000375","0.0000234","0.0000415","0.0000187",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.0888674900652,0.0832251097436,0.05275625600696,0.06601584976272,0.10579463103,0.1170793916732,"P1"
"G12","aug","weekend",5,56,"0.0000313","0.0000282","0.0000388","0.0000216","0.0000437","0.0000197",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.08830325203304,0.07955756253456,0.05557744616776,0.06093770747328,0.10946217823904,0.12328601002696,"P1"
"G12","aug","weekend",6,56,"0.0000297","0.0000288","0.0000346","0.0000218","0.0000382","0.0000162",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.08378934777576,0.08125027663104,0.04570328060496,0.06150194550544,0.09761317956368,0.10776946414256,"P1"
"G12","aug","weekend",7,56,"0.0000309","0.0000268","0.0000356","0.0000211","0.0000388","0.0000158",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.08717477596872,0.07560789630944,0.04457480454064,0.05952711239288,0.10043436972448,0.10946217823904,"P1"
"G12","aug","weekend",8,56,"0.0000282","0.0000248","0.0000361","0.0000189","0.000039","0.0000161",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.07955756253456,0.06996551598784,0.04542116158888,0.05332049403912,0.10184496480488,0.1100264162712,"P1"
"G12","aug","weekend",9,56,"0.0000272","0.0000254","0.0000339","0.0000198","0.0000387","0.0000148",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.07673637237376,0.07165823008432,0.04175361437984,0.05585956518384,0.09563834645112,0.10918005922296,"P1"
"G12","aug","weekend",10,56,"0.0000255","0.0000254","0.0000337","0.000018","0.0000363","0.000016",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.0719403491004,0.07165823008432,0.0451390425728,0.0507814228944,0.09507410841896,0.10240920283704,"P1"
"G12","aug","weekend",11,56,"0.0000255","0.000024","0.0000323","0.0000208","0.0000372","0.000015",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.0719403491004,0.0677085638592,0.042317852412,0.05868075534464,0.09112444219384,0.10494827398176,"P1"
"G12","aug","weekend",12,56,"0.0000262","0.0000254","0.0000321","0.0000189","0.0000364","0.0000156",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.07391518221296,0.07165823008432,0.04401056650848,0.05332049403912,0.09056020416168,0.10269132185312,"P1"
"G12","aug","weekend",13,56,"0.0000279","0.0000274","0.000033","0.0000233","0.0000359","0.0000169",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.07871120548632,0.07730061040592,0.04767811371752,0.06573373074664,0.0930992753064,0.10128072677272,"P1"
"G12","aug","weekend",14,56,"0.0000312","0.0000289","0.0000382","0.0000222","0.0000437","0.0000169",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.08802113301696,0.08153239564712,0.04767811371752,0.06263042156976,0.10776946414256,0.12328601002696,"P1"
"G12","aug","weekend",15,56,"0.0000349","0.0000316","0.0000416","0.0000236","0.0000576","0.0000172",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.09845953661192,0.08914960908128,0.04852447076576,0.06658008779488,0.11736151068928,0.16250055326208,"P1"
"G12","aug","weekend",16,56,"0.0000445","0.0000384","0.0000561","0.000025","0.0000699","0.0000178",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.1255429621556,0.10833370217472,0.05021718486224,0.07052975402,0.15826876802088,0.19720119223992,"P1"
"G12","aug","weekend",17,56,"0.0000518","0.0000363","0.0000555","0.0000258","0.000101207","0.000022",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.14613765032944,0.10240920283704,0.0620661835376,0.07278670614864,0.1565760539244,0.285524192604086,"P1"
"G12","aug","weekend",18,56,"0.0000561","0.0000487","0.0000695","0.0000259","0.000105213","0.0000237",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.15826876802088,0.13739196083096,0.06686220681096,0.07306882516472,0.1960727161756,0.29682588038825,"P1"
"G12","aug","weekend",19,56,"0.0000595","0.0000529","0.0000783","0.0000363","0.0000982","0.0000307",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.1678608145676,0.14924095950632,0.08661053793656,0.10240920283704,0.22089918959064,0.27704087379056,"P1"
"G12","aug","weekend",20,56,"0.0000557","0.0000502","0.0000644","0.0000349","0.0000926","0.0000319",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.15714029195656,0.14162374607216,0.08999596612952,0.09845953661192,0.18168464635552,0.26124220889008,"P1"
"G12","aug","weekend",21,56,"0.0000673","0.0000563","0.0000734","0.0000405","0.000103562","0.0000289",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.18986609782184,0.15883300605304,0.08153239564712,0.1142582015124,0.20707535780272,0.29216809543277,"P1"
"G12","aug","weekend",22,56,"0.0000611","0.0000532","0.0000731","0.0000486","0.0000915","0.0000329",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.17237471882488,0.15008731655456,0.09281715629032,0.13710984181488,0.20622900075448,0.2581388997132,"P1"
"G12","aug","weekend",23,56,"0.000061","0.0000519","0.0000716","0.0000435","0.0000922","0.0000371",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.1720925998088,0.14641976934552,0.10466615496568,0.1227217719948,0.20199721551328,0.26011373282576,"P1"
"G12","aug","weekend",24,56,"0.0000637","0.0000608","0.0000724","0.0000378","0.000104677","0.0000337",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.17970981324296,0.17152836177664,0.09507410841896,0.10664098807824,0.20425416764192,0.295313722462062,"P1"
"G12","aug","weekend",25,56,"0.0000634","0.0000589","0.0000714","0.0000384","0.000103649","0.0000339",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.17886345619472,0.16616810047112,0.09563834645112,0.10833370217472,0.20143297748112,0.292413538976759,"P1"
"G12","aug","weekend",26,56,"0.0000658","0.0000553","0.0000861","0.0000444","0.000106589","0.0000287",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.18563431258064,0.15601181589224,0.08096815761496,0.12526084313952,0.24290447284488,0.300707838049511,"P1"
"G12","aug","weekend",27,56,"0.0000612","0.0000583","0.0000747","0.0000395","0.0000965","0.0000338",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.17265683784096,0.16447538637464,0.09535622743504,0.1114370113516,0.21074290501176,0.2722448505172,"P1"
"G12","aug","weekend",28,56,"0.0000629","0.0000564","0.0000778","0.0000448","0.0000958","0.0000325",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.17745286111432,0.15911512506912,0.091688680226,0.12638931920384,0.21948859451024,0.27027001740464,"P1"
"G12","aug","weekend",29,56,"0.0000628","0.0000583","0.0000783","0.0000385","0.000097","0.0000316",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.17717074209824,0.16447538637464,0.08914960908128,0.1086158211908,0.22089918959064,0.2736554455976,"P1"
"G12","aug","weekend",30,56,"0.0000614","0.000053","0.0000774","0.0000418","0.0000951","0.0000311",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.17322107587312,0.1495230785224,0.08773901400088,0.11792574872144,0.21836011844592,0.26829518429208,"P1"
"G12","aug","weekend",31,56,"0.0000601","0.0000547","0.0000723","0.0000394","0.0000987","0.0000328",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.16955352866408,0.15431910179576,0.09253503727424,0.11115489233552,0.20397204862584,0.27845146887096,"P1"
"G12","aug","weekend",32,56,"0.0000611","0.0000525","0.0000651","0.0000424","0.000105808","0.0000327",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.17237471882488,0.148112483442,0.09225291825816,0.11961846281792,0.18365947946808,0.298504488533926,"P1"
"G12","aug","weekend",33,56,"0.0000666","0.0000601","0.0000759","0.0000388","0.000123325","0.0000348",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.18789126470928,0.16955352866408,0.09817741759584,0.10946217823904,0.21412833320472,0.34792327658066,"P1"
"G12","aug","weekend",34,56,"0.0000711","0.0000642","0.0000856","0.000044","0.000114049","0.0000318",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.20058662043288,0.18112040832336,0.08971384711344,0.1241323670752,0.24149387776448,0.321753916649079,"P1"
"G12","aug","weekend",35,56,"0.000072","0.0000572","0.0000959","0.0000414","0.000116958","0.0000338",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.2031256915776,0.16137207719776,0.09535622743504,0.11679727265712,0.27055213642072,0.329960758826846,"P1"
"G12","aug","weekend",36,56,"0.0000746","0.0000633","0.0000972","0.0000468","0.000113779","0.0000346",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.21046078599568,0.17858133717864,0.09761317956368,0.13203169952544,0.27421968362976,0.320992195305663,"P1"
"G12","aug","weekend",37,56,"0.0000756","0.0000673","0.0000936","0.0000497","0.000130801","0.0000433",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.21328197615648,0.18986609782184,0.12215753396264,0.14021315099176,0.26406339905088,0.369014494222801,"P1"
"G12","aug","weekend",38,56,"0.000071","0.0000655","0.0000836","0.0000512","0.0000947","0.0000397",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.2003045014168,0.1847879555324,0.11200124938376,0.14444493623296,0.23585149744288,0.26716670822776,"P1"
"G12","aug","weekend",39,56,"0.000067","0.0000566","0.0000892","0.0000461","0.000105346","0.0000398",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.1890197407736,0.15967936310128,0.11228336839984,0.13005686641288,0.25165016234336,0.297201098679637,"P1"
"G12","aug","weekend",40,56,"0.0000739","0.0000657","0.0000958","0.0000469","0.00011851","0.0000427",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.20848595288312,0.18535219356456,0.12046481986616,0.13231381854152,0.27027001740464,0.334339245956408,"P1"
"G12","aug","weekend",41,56,"0.0000702","0.0000595","0.0000781","0.0000524","0.00012815","0.0000422",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.19804754928816,0.1678608145676,0.11905422478576,0.14783036442592,0.22033495155848,0.36153551910652,"P1"
"G12","aug","weekend",42,56,"0.0000711","0.0000687","0.0000786","0.0000492","0.000107408","0.000045",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.20058662043288,0.19381576404696,0.126953557236,0.13880255591136,0.22174554663888,0.303018392791206,"P1"
"G12","aug","weekend",43,56,"0.0000754","0.0000623","0.000104584","0.0000504","0.000118849","0.0000469",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.21271773812432,0.17576014701784,0.13231381854152,0.14218798410432,0.295051351777107,0.335295629420919,"P1"
"G12","aug","weekend",44,56,"0.0000672","0.0000564","0.0000759","0.0000482","0.0000981","0.0000438",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.18958397880576,0.15911512506912,0.12356812904304,0.13598136575056,0.21412833320472,0.27675875477448,"P1"
"G12","aug","weekend",45,56,"0.0000579","0.0000526","0.0000676","0.0000455","0.000074","0.0000396",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.16334691031032,0.14839460245808,0.11171913036768,0.1283641523164,0.19071245487008,0.2087680718992,"P1"
"G12","aug","weekend",46,56,"0.0000557","0.0000508","0.000063","0.000041","0.0000735","0.0000338",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.15714029195656,0.14331646016864,0.09535622743504,0.1156687965928,0.1777349801304,0.2073574768188,"P1"
"G12","aug","weekend",47,56,"0.0000477","0.0000422","0.0000566","0.0000351","0.0000639","0.0000287",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.13457077067016,0.11905422478576,0.08096815761496,0.09902377464408,0.15967936310128,0.18027405127512,"P1"
"G12","aug","weekend",48,56,"0.0000415","0.0000417","0.0000498","0.0000306","0.0000583","0.000027",8,8.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.1170793916732,0.11764362970536,0.0761721343416,0.08632841892048,0.14049527000784,0.16447538637464,"P1"
"G12","dec","weekday",1,56,"0.000039","0.0000344","0.0000456","0.0000269","0.0000628","0.0000206",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.1100264162712,0.09704894153152,0.05811651731248,0.07589001532552,0.12864627133248,0.17717074209824,"P1"
"G12","dec","weekday",2,56,"0.000035","0.0000327","0.0000388","0.0000235","0.0000541","0.0000195",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.098741655628,0.09225291825816,0.0550132081356,0.0662979687788,0.10946217823904,0.15262638769928,"P1"
"G12","dec","weekday",3,56,"0.0000324","0.00003","0.0000367","0.0000224","0.0000479","0.0000184",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.09140656120992,0.084635704824,0.05190989895872,0.06319465960192,0.10353767890136,0.13513500870232,"P1"
"G12","dec","weekday",4,56,"0.0000309","0.0000293","0.000036","0.0000214","0.0000436","0.0000181",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.08717477596872,0.08266087171144,0.05106354191048,0.06037346944112,0.1015628457888,0.12300389101088,"P1"
"G12","dec","weekday",5,56,"0.000031","0.0000303","0.000035","0.0000202","0.0000406","0.0000174",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.0874568949848,0.08548206187224,0.04908870879792,0.05698804124816,0.098741655628,0.11454032052848,"P1"
"G12","dec","weekday",6,56,"0.0000297","0.0000289","0.0000326","0.0000212","0.0000392","0.0000168",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.08378934777576,0.08153239564712,0.04739599470144,0.05980923140896,0.09197079924208,0.11059065430336,"P1"
"G12","dec","weekday",7,56,"0.0000301","0.000028","0.0000327","0.0000199","0.000038","0.0000164",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.08491782384008,0.0789933245024,0.04626751863712,0.05614168419992,0.09225291825816,0.1072052261104,"P1"
"G12","dec","weekday",8,56,"0.0000289","0.0000241","0.0000324","0.0000194","0.0000381","0.0000158",12,21.7,2821.1901608,2487.0368,1508.3982,1956.7114,3039.3255,4115.3379,0.08153239564712,0.06799068287528,0.04457480454064,0.05473108911952,0.09140656120992,0.10748734512648,"P1"
