"","archetype","window","month","weekend","ex.kwh.mean","ex.kwh.50th","ex.kwh.10th","ex.kwh.25th","ex.kwh.75th","ex.kwh.90th","im.kwh.mean","im.kwh.50th","im.kwh.10th","im.kwh.25th","im.kwh.75th","im.kwh.90th","mean.Q_heat_elec_in","p10.Q_heat_elec_in","p25.Q_heat_elec_in","p50.Q_heat_elec_in","p75.Q_heat_elec_in","p90.Q_heat_elec_in"
"6108","HP_PV",15,3,1,0.301640696097986,0.304064226887639,0.0597990320113912,0.167264801657171,0.422475154430893,0.51754640599051,0.262747670995096,0.186998342969041,0.0120995975538676,0.0702114110500661,0.385460227590474,0.598336553539158,0.152038863948316,0.00437500000003865,0.0386249999999961,0.106625000000051,0.231593750000034,0.351899999999998
"6109","HP_PV",15,4,0,0.386611115777464,0.381557329423599,0.230748028530994,0.309467931160749,0.458504644503039,0.557600098304418,0.209744494837859,0.14891046462839,0.0168085209254836,0.0683113691425546,0.283289610575599,0.47251732038886,0.144382515536229,0.00745769230769064,0.0475769230770136,0.10387637362631,0.193221428571439,0.32083999999991
"6110","HP_PV",15,4,1,0.468703075766873,0.45048533189599,0.24891888429974,0.357599862737074,0.574042199842324,0.696714275677821,0.232061582031153,0.158011600467338,0.00532570075949836,0.0472609848775517,0.327094561897603,0.527395454896817,0.161070341354263,0.00440000000001116,0.0327499999991037,0.115166666666748,0.225767857142923,0.357266666666737
"6111","HP_PV",15,5,0,0.454092849367812,0.447114824641428,0.295527814393799,0.365219644773691,0.530574780852893,0.648779861395303,0.131667339494908,0.0860461208018788,0.0109391759283396,0.0327568182128559,0.178046286029104,0.29581188468097,0.0828804075759879,0.0050597251586236,0.0177454545454959,0.0500813953488288,0.113935253699754,0.19354696969708
"6112","HP_PV",15,5,1,0.467065184783814,0.444807300127661,0.288094111072062,0.351009941436532,0.552947182122918,0.66440618748388,0.137046694371932,0.0754026989391106,0.00404619397289011,0.0193292701090718,0.202573167514648,0.344974369851425,0.0754375559871415,0.00311111111111081,0.0080394736842448,0.0388124999999206,0.115632352941188,0.183289473684235
"6113","HP_PV",15,6,0,0.527689240692992,0.489218562225981,0.341091350110408,0.41429953555,0.591560069990114,0.749370148729817,0.0903092357372074,0.049719933769588,0.00618120502442432,0.0187039629835241,0.117188683839323,0.213769341524372,0.0455878814781974,0.00361363636381962,0.00638213530656608,0.021886363636358,0.0555795454545331,0.107751585623642
"6114","HP_PV",15,6,1,0.43295213547351,0.408905677525804,0.247717423035556,0.318482524517346,0.520360666990288,0.650786411999229,0.124425826052107,0.0574673296268502,0.00455089015399129,0.0168995028651581,0.156900331636455,0.317038589375993,0.0503072179445174,0.00337500000004809,0.00517187500003313,0.0180625000000302,0.061515625000105,0.142218749999863
"6115","HP_PV",15,7,0,0.504016936332755,0.476773813197821,0.308190430410629,0.39014924248947,0.567779838223148,0.716863714365102,0.081761435815536,0.0475643719813315,0.00783321901400505,0.0182732536389449,0.102350213741505,0.196881007979241,0.035163661098106,0.00301707317072705,0.00507576308139087,0.0162906976743315,0.0429302325582047,0.0867976744186005
"6116","HP_PV",15,7,1,0.408746415696782,0.377586213361937,0.240847216585684,0.310004324930117,0.487938621373424,0.578527458677751,0.110208869204745,0.0594340320273594,0.00493120988253846,0.0187401640040574,0.139537268436022,0.284963449846185,0.035152050867945,0.00289842105258346,0.00479210526313545,0.0128362573099294,0.0454035087719517,0.0988850877195351
"6117","HP_PV",15,8,0,0.359785467497109,0.349109923956809,0.228105858184288,0.2860342052542,0.424044481166714,0.498827260279918,0.103263183669657,0.0629094316770078,0.00987970651867918,0.0268552043351206,0.134836209064614,0.22591283784047,0.0416540452848672,0.00309331919406018,0.00568292682928156,0.0194390243902778,0.0491463414634337,0.0989417201540498
"6118","HP_PV",15,8,1,0.32049376331161,0.310188824681089,0.176798910474994,0.231456205006962,0.386213172375241,0.480070266833778,0.131655016240693,0.06471240540499,0.00834539300380082,0.0241707623501665,0.169926562720246,0.322247026911609,0.0475288323548625,0.00287250000007582,0.00499999999997551,0.01529999999993,0.0632833333333759,0.130226666666629
"6119","HP_PV",15,9,0,0.315516861421586,0.32098159019041,0.144347554145251,0.248962815101928,0.386384575338704,0.462575106548604,0.124567584506602,0.0839706440452928,0.013227296427927,0.0364670218375924,0.16828811571172,0.293064157480447,0.0592056052049722,0.000436363636364041,0.00872727272728339,0.0326818181818128,0.0804090909090498,0.155772727272717
"6120","HP_PV",15,9,1,0.273994779812132,0.273504675933233,0.116200073688094,0.197068917769193,0.347041804977091,0.423540024362815,0.136774897086883,0.0609741951758564,0.005504166678032,0.0205120265479603,0.190833333560649,0.356518466300422,0.0557760806317531,0,0.00462500000000432,0.0125000000000064,0.080750000000009,0.167000000000002
"6121","HP_PV",15.5,1,0,0.0092849078154673,0.00175247883608516,0,0,0.0109851735565718,0.0286182842330253,0.675369265814094,0.584661627965187,0.181046909102536,0.363843412203354,0.903783511592449,1.22246313909403,0.392342513335744,0.0443809523809462,0.166819264069254,0.327904761904717,0.563666666666671,0.784628571428601
"6122","HP_PV",15.5,1,1,0.00572289948754538,0.000781263159294691,0,0,0.00620445453076512,0.0169173411717665,0.703729152172798,0.604431061236248,0.198728475708777,0.376332244781208,0.941261300590497,1.27296006504069,0.363818713497446,0.0389200000000073,0.152100000000018,0.299199999999928,0.51764999999989,0.730440000000008
"6123","HP_PV",15.5,10,0,0.118913079438064,0.119227012134732,0.0202252951784159,0.0591663706374308,0.169598980361686,0.215936731853687,0.268979647344913,0.209091078416713,0.0456749392092582,0.108420184122194,0.34867431039426,0.538033732848022,0.146699580804543,0.00408095238094818,0.0408690476190739,0.100571428571423,0.18917857142856,0.327561904761912
"6124","HP_PV",15.5,10,1,0.107279475554421,0.0953806267332398,0.0134358362034057,0.0455748410455056,0.15622916815805,0.20419473303605,0.323032153574193,0.260683428326059,0.0472076705436599,0.125012026684336,0.429074195516817,0.665295796097765,0.155717996031743,0.00404999999999994,0.0430749999999961,0.117449999999999,0.215475000000007,0.353810000000045
"6125","HP_PV",15.5,11,0,0.00504266257517038,0.000381167052433902,0,0,0.00367523818767075,0.0122747335496054,0.54797499325359,0.490485085760031,0.182871780610411,0.315649621620229,0.686237254453619,0.957472159969652,0.27464307981041,0.0340090909090912,0.117999999999989,0.232477272727281,0.363818181818172,0.531899999999996
"6126","HP_PV",15.5,11,1,0.00307255157524673,0,0,0,0.00059815899870818,0.00341147032674426,0.655520874823018,0.562040957062477,0.168264110159753,0.327482718267333,0.864553213447314,1.2302904249447,0.314972453191803,0.0175250000000133,0.102625000000003,0.260249999999927,0.451624999999978,0.660874999999998
"6127","HP_PV",15.5,12,0,0.000895684273125708,0,0,0,0,0.000233662009175098,0.722752436541914,0.645446137961047,0.255485631169711,0.434340755230304,0.938009723742899,1.25334503727984,0.377441034313743,0.0590869565217506,0.174456521739134,0.320478260869579,0.533891304347845,0.745860869565287
"6128","HP_PV",15.5,12,1,0.0008713916084724,0,0,0,0,0,0.802369630512514,0.694937538594903,0.238411600751371,0.397970881199164,1.06963728790295,1.49413027593122,0.413741062001717,0.0579624999999808,0.147468750000094,0.348124999999996,0.599312499999975,0.859687499999971
"6129","HP_PV",15.5,2,0,0.0510257637091549,0.040145006139658,0.000724399122982764,0.00959248112689555,0.0786343413057256,0.12006333937678,0.510210975428262,0.430830208688462,0.118061714163038,0.250100805165137,0.659351373587081,0.970913139871301,0.319754298898632,0.0464450000000079,0.133450000000027,0.258824999999962,0.426362499999931,0.64807500000014
"6130","HP_PV",15.5,2,1,0.0603010544576297,0.0463135890384157,0,0.00854291940558885,0.097131263731174,0.142496574454296,0.576679800507929,0.499784564829188,0.106778077830424,0.270290719978422,0.775358428666983,1.08832619167862,0.335559771600959,0.0201500000000337,0.133937499999902,0.289000000000008,0.466999999999963,0.669812500000054
"6131","HP_PV",15.5,3,0,0.174033095359493,0.168353383691556,0.0348018661086063,0.0893227902081009,0.245947165477622,0.30446660191269,0.32884408703647,0.273767169197045,0.0722939868282558,0.151480957815421,0.426962770001425,0.642119822974263,0.20750223072531,0.0306999999999458,0.0833043478261609,0.164934782608685,0.271532608695635,0.434775362318853
"6132","HP_PV",15.5,3,1,0.232828055902721,0.220861363156605,0.0228606605679636,0.1024671487541,0.326541535777737,0.45112715828848,0.279475206732495,0.215698153608273,0.0177537642319416,0.075154592883746,0.388722774973112,0.638376231609129,0.158758823907475,0.00452500000008058,0.036062499999996,0.119062499999643,0.218281249999962,0.372549999999629
"6133","HP_PV",15.5,4,0,0.330947811959093,0.3269947221269,0.16276135299145,0.24900009606166,0.401831825628992,0.492767312767823,0.233619943057021,0.172406554493519,0.0182457860074692,0.0818199679031362,0.30939605266502,0.504229897524611,0.157937651234081,0.00730000000001923,0.0546744186046602,0.118928571428549,0.20900755813955,0.340355844155931
"6134","HP_PV",15.5,4,1,0.399798090107815,0.38054951687116,0.196594896913677,0.284567881433917,0.514189052505032,0.61756030421737,0.25572375472523,0.173361698309451,0.0078637358022222,0.054982930909856,0.353830019157649,0.58199408182108,0.1747249382701,0.0045799999999872,0.036249999999963,0.119258241758341,0.248124999999989,0.39716666666671
"6135","HP_PV",15.5,5,0,0.403281552628201,0.394926064436665,0.236291224225194,0.313628559401816,0.481634224759176,0.611111895577581,0.144997293414778,0.0978871466999929,0.0116724338362288,0.0403947917051874,0.187645476631442,0.333157803283475,0.0893301531483182,0.00488604651160977,0.0217556818182154,0.0584823170731729,0.117905182926832,0.210565000000035
"6136","HP_PV",15.5,5,1,0.417728634935012,0.39391689445866,0.217667125099858,0.31582387886523,0.501735501444552,0.624979513172351,0.140566624000375,0.0754953441476759,0.00441029194306782,0.0201959754019112,0.194383286177947,0.3470923697524,0.0742664344695353,0.00334385964919912,0.00900000000000523,0.0357777777777859,0.100875000000017,0.18509473684214
"6137","HP_PV",15.5,6,0,0.472476177635995,0.441053342749855,0.283126664510509,0.36096598502342,0.547157802574626,0.682239124316145,0.103600521778618,0.055609611808924,0.00774419981801171,0.0196349905575516,0.120423423068776,0.23987429000317,0.0519989591720682,0.00414772727270671,0.00643749999999764,0.023397727272714,0.0538104967948661,0.12822727272718
"6138","HP_PV",15.5,6,1,0.387648546636889,0.362253081700555,0.209223117860419,0.279777368979901,0.481502480996814,0.605992192204804,0.138745608539705,0.0585004735714424,0.00608313447485969,0.0195419744610558,0.175844744525445,0.342541430292936,0.0621251064875551,0.00359375000002249,0.00537499999998481,0.0165937500000624,0.075456249999975,0.163968749999966
"6139","HP_PV",15.5,7,0,0.454935010329121,0.429711087003883,0.255933073777345,0.339942390298494,0.522218888015039,0.668725100715343,0.0900132744257649,0.0527157817510183,0.00991139681111946,0.0203991390284931,0.112126011449051,0.198478417565837,0.0399753955345649,0.00296864111496546,0.00510631229237006,0.0158128460687583,0.0452003484320707,0.0890205574913367
"6140","HP_PV",15.5,7,1,0.371104259323979,0.352455289959388,0.203290332020336,0.272488154720344,0.447731773187086,0.558847559320565,0.115209553798211,0.0602792772452652,0.00674854616020821,0.0206195470653459,0.148536458546435,0.280690553915887,0.0410909456906215,0.00293315789475421,0.00488888888892486,0.0124305555555552,0.0453333333333347,0.109310818713527
"6141","HP_PV",15.5,8,0,0.318947418156773,0.313542094256646,0.174365423646486,0.245423936013631,0.387009967529286,0.470281013468412,0.110949462225062,0.0667808264577117,0.00895678528066555,0.0280937737208022,0.136528888532695,0.233825849089086,0.0462129564095719,0.00323370288248455,0.00554545454545519,0.0173684210526517,0.0480243902438853,0.0977853658536356
"6142","HP_PV",15.5,8,1,0.284151825810055,0.274212731820623,0.137828636549735,0.202022806416844,0.347506368375543,0.444143208230374,0.143159923240959,0.0691426137525955,0.00948492425584387,0.0259574811037384,0.181120454783211,0.358106278878469,0.0527790044937286,0.00297999999998787,0.00506666666666244,0.0128499999999955,0.0660333333334506,0.130746666666579
"6143","HP_PV",15.5,9,0,0.26573156460472,0.272410779771813,0.0886805138116271,0.194067003822616,0.343039907987831,0.402857613931716,0.142314403862673,0.0950310133886937,0.0172461411329038,0.0390289299877059,0.180883049450345,0.302688257890871,0.066632112039733,0.000577272727272836,0.00831818181823187,0.0315454545454837,0.0801818181818051,0.150072727272711
"6144","HP_PV",15.5,9,1,0.22763659222214,0.221912751488244,0.0834854683518522,0.158980281955616,0.296356082706819,0.366675769550632,0.146133828140413,0.0665416667803891,0.005566714026646,0.0281427083816374,0.182341382825033,0.386232718267351,0.0557529093931829,0,0.00475000000000137,0.0115000000000691,0.0616250000000135,0.161375000000021
"6145","HP_PV",16,1,0,0.00314962239349172,0,0,0,0.000263421381482335,0.00256160628474598,0.750897381845704,0.696588854152393,0.238425866183153,0.432284632551196,0.982505664062514,1.32715487392352,0.408137911440984,0.0532857142857135,0.182095238095196,0.375952380952445,0.573023809523809,0.800180952380846
"6146","HP_PV",16,1,1,0.00290778273821185,0,0,0,0.000140333794359042,0.00180078132410335,0.746502699706786,0.648047685351627,0.24508404396032,0.428399811151051,0.967700048269236,1.33399730007265,0.368729223547949,0.0514999999999896,0.164449999999971,0.312599999999884,0.52180000000003,0.702660000000083
"6147","HP_PV",16,10,0,0.0760709646879647,0.0683491039538261,0.0054586531819905,0.0217979020388652,0.113286856627485,0.157494478901402,0.315487229255028,0.253678808455817,0.0620848688965212,0.132886397642051,0.415045691696709,0.617510572819536,0.155366016803188,0.00422857142857125,0.0431309523809611,0.115761904761947,0.217083333333399,0.336985714285746
"6148","HP_PV",16,10,1,0.0695171485906788,0.0587673543574608,0.00381633931543709,0.0196933296591598,0.0970921342097556,0.154435094129803,0.373907144635513,0.29447878823008,0.0705401895308466,0.150355019157651,0.491984233491155,0.763774094056553,0.167813630952383,0.00424000000000661,0.0446499999999915,0.12435,0.232099999999985,0.386010000000008
"6149","HP_PV",16,11,0,0.00317303427811005,0,0,0,3.45381787962368e-05,0.000754638611641751,0.618284419348882,0.560619318817225,0.229491941668229,0.372375203414179,0.779096364438536,1.07644394277161,0.291105493483909,0.045289999999999,0.134069805194839,0.252886363636345,0.390602272727259,0.587195454545474
"6150","HP_PV",16,11,1,0.00295400505520063,0,0,0,0,0,0.71670179166875,0.625935168805403,0.214783096988064,0.392700284637189,0.930387339969383,1.31134892174753,0.334793935766527,0.0224500000000141,0.128124999999969,0.278125000000102,0.468249999999983,0.685300000000286
"6151","HP_PV",16,12,0,0.00220002029054808,0,0,0,0,0,0.767152305751347,0.70762492406623,0.293786899342468,0.455636395102806,1.00827116550737,1.31929742294794,0.384559556381801,0.0698673913043477,0.171358695652176,0.34427173913035,0.552782608695637,0.749791304347744
"6152","HP_PV",16,12,1,0.00214444162274414,0,0,0,0,0,0.833214583992541,0.718900232775319,0.275045644370732,0.453839725964479,1.11581395939428,1.5003073546206,0.416136353964666,0.0661374999999723,0.170187499999989,0.34706249999995,0.601999999999997,0.821837499999956
"6153","HP_PV",16,2,0,0.0231135276184944,0.0103538126657545,0,0.00103935459701875,0.0318434043893325,0.0614459189829071,0.581693318137579,0.502725515715575,0.167174965337666,0.316870975708742,0.749368797979363,1.03101164620484,0.333067607396929,0.0577171052631665,0.157062499999972,0.283497058823505,0.443824999999973,0.621805000000037
"6154","HP_PV",16,2,1,0.0320732570831841,0.0123153810860135,0,0.00111338984652616,0.0489981935658564,0.0813279082519473,0.629960021491226,0.547165246748085,0.151969223741806,0.306597064743931,0.848484427833615,1.20682679080045,0.344744111811386,0.0274999999999459,0.137093749999991,0.287593749999985,0.485140625000028,0.709087499999964
"6155","HP_PV",16,3,0,0.118816334016953,0.100199969355323,0.0124616908457338,0.0438476617264461,0.176330560415463,0.234278397627432,0.368194745575867,0.311652374286942,0.0866487790469519,0.177771862826455,0.481754889651822,0.670999170913776,0.214015531242357,0.0341090062111919,0.0914565217391354,0.178426521739122,0.285043478260792,0.408613043478046
"6156","HP_PV",16,3,1,0.159895523064137,0.137321305569954,0.00892009118322372,0.046077511754894,0.243035759885363,0.34763647045506,0.318103923822482,0.233965909338717,0.0279862453128885,0.0889592804192948,0.461094223912343,0.745245272965509,0.167990287148882,0.00487500000001546,0.0326666666666948,0.113874999999837,0.254062500000003,0.400600000000077
"6157","HP_PV",16,4,0,0.26780149079276,0.266254687583985,0.101414493620729,0.186716431430983,0.340067366274278,0.423229848912259,0.252308012291615,0.195043391646966,0.0247335843139739,0.0864997688329613,0.3462700869444,0.545006320137144,0.159112462856755,0.00844000000002693,0.0527242005814013,0.125928571428496,0.22023717948719,0.351735012919884
"6158","HP_PV",16,4,1,0.328732796699654,0.319893718304687,0.119670362661108,0.221268516114009,0.431012036364912,0.525239405616274,0.269472803950975,0.195743350531224,0.00879029356837067,0.0674612003058927,0.383434659346586,0.631852036433733,0.175964517773045,0.00510000000014467,0.0443186813187127,0.131945054944944,0.259590909090866,0.414500000000083
"6159","HP_PV",16,5,0,0.34065132863897,0.332095286051966,0.170293699386159,0.241580274675522,0.420257871232683,0.529063542355274,0.159542625563193,0.10561807368869,0.0126993242529918,0.0421948153841576,0.219511749376362,0.379096903736468,0.0891768583724434,0.00541255813946083,0.0212727272727746,0.0593330357143296,0.128505357142992,0.220539374999978
"6160","HP_PV",16,5,1,0.352071133544936,0.336873914185055,0.166300674131178,0.246949729570643,0.429991573289378,0.546115333597864,0.157956392862827,0.0860176685629508,0.00758655303906462,0.0275666991031763,0.217191823897359,0.406186932259915,0.0725792620047174,0.00333333333331262,0.00811447368422234,0.0366052631578908,0.104293859649089,0.192275000000035
"6161","HP_PV",16,6,0,0.403039481798489,0.38550522262362,0.19291976504875,0.28929017002278,0.48587156064773,0.61404414252344,0.114133294865133,0.0668222065279468,0.00938470645038091,0.0244006238224346,0.149564812974175,0.255811553322136,0.0484585788204328,0.00406818181819091,0.00791939746264557,0.0239772727273568,0.061060314685365,0.114454545454496
"6162","HP_PV",16,6,1,0.333857858194882,0.318416219107801,0.139585942606863,0.217571211772131,0.418576863653346,0.539579838115772,0.148822659448258,0.0738226800372284,0.00819090910017409,0.0255934896253984,0.191636837366586,0.358281250426304,0.0575035304718178,0.00368749999996609,0.00529687500015541,0.0190937499999784,0.0727968749999857,0.151875000000104
"6163","HP_PV",16,7,0,0.386913951298484,0.37187807484344,0.187269649368753,0.268576646737707,0.461022108899782,0.587254857766403,0.103777278036112,0.0601448188094013,0.0105884458307063,0.0257795515536861,0.132948312780059,0.23644113918898,0.040291719192902,0.00289512195118432,0.00498255813953108,0.0182380952380213,0.0516367595818593,0.10227707641195
"6164","HP_PV",16,7,1,0.324209296973032,0.301995062818383,0.158717098708106,0.222103546280626,0.400307238767425,0.520686059437653,0.11996120300713,0.0594542772452136,0.00677267245618896,0.0216828519917681,0.160611584824668,0.309798358165244,0.0399005967812101,0.00289473684212096,0.00488888888890907,0.0116055555555036,0.0499027777778877,0.111210526315794
"6165","HP_PV",16,8,0,0.268307023497314,0.268096429149655,0.122595630567833,0.186796972035288,0.334564765462726,0.413879380103612,0.1211197148389,0.0805345645191517,0.0164973277253325,0.033374491926704,0.156780897995,0.26918840805772,0.0404336351268404,0.00311219512193654,0.005853658536544,0.0198636363635717,0.0495121951219901,0.0984341463415005
"6166","HP_PV",16,8,1,0.239588847946001,0.22598124116076,0.0959026887913703,0.154227479068939,0.3021544473588,0.392509306695409,0.143339145796832,0.078043008343331,0.0102980397878592,0.031238612743576,0.188387513805823,0.341777017503391,0.0451398084728517,0.00298000000002124,0.00500000000000304,0.012055555555561,0.0539107142857234,0.120046666666761
"6167","HP_PV",16,9,0,0.207886512551455,0.21399287472693,0.0459315296021875,0.115231723213555,0.281682151428487,0.347660977992618,0.160635921537946,0.114728693340682,0.0213239110283723,0.0502007576584043,0.209812026777312,0.346946381622673,0.0621238474708958,0.000245454545454345,0.0101704545454443,0.0377954545454618,0.0828409090908919,0.153362337662343
"6168","HP_PV",16,9,1,0.175706043874869,0.170040913354021,0.0420421720968314,0.102338065369261,0.23841728213386,0.307038853453436,0.150361040676037,0.0806138732462296,0.007662050205215,0.0300503078171903,0.205360322270624,0.395442708858974,0.046845178719867,0,0.00487500000005525,0.0127500000000396,0.059625000000004,0.140874999999994
"6169","HP_PV",16.5,1,0,0.00240756251858176,0,0,0,0,0,0.830375638942913,0.742170357572541,0.291023809978423,0.478125203507141,1.08631576160962,1.430392171787,0.429991296260115,0.0708571428571434,0.194785714285721,0.370285714285712,0.606880952381018,0.850609523809527
"6170","HP_PV",16.5,1,1,0.00221113441407562,0,0,0,0,0,0.812673565590982,0.725733329388387,0.280007083816362,0.472011695687252,1.05654998208321,1.41323735933159,0.394056670787203,0.0460800000000018,0.175849999999962,0.343200000000024,0.561199999999781,0.74631999999995
"6171","HP_PV",16.5,10,0,0.0404959808167095,0.0284813131649041,0.00094657885309988,0.00730312555963755,0.0639284005181604,0.0975257260930683,0.373553435638334,0.31499729475461,0.0794727680134121,0.166188413395376,0.487233631492237,0.711426706327412,0.160579713607664,0.00379047619047209,0.0470357142857065,0.12985714285717,0.225785714285717,0.339804761904762
"6172","HP_PV",16.5,10,1,0.0376921361120438,0.0214737058537774,0.00027412840041602,0.0045812258750081,0.0570604551921915,0.0985745884188366,0.425475097013452,0.344600142489097,0.0978500759487199,0.194370691582997,0.551196295627315,0.829336357408941,0.177162123015872,0.00527999999999992,0.0514500000000069,0.129750000000007,0.238225000000012,0.405649999999997
"6173","HP_PV",16.5,11,0,0.00287945601730711,0,0,0,0,0,0.691136126923322,0.623915926396759,0.266076231506177,0.420295691861977,0.856998381610408,1.19555064621331,0.312171123773388,0.0502878787878775,0.142272727272747,0.268499999999996,0.407295454545471,0.627583192389019
"6174","HP_PV",16.5,11,1,0.0028384788102673,0,0,0,0,0,0.769538561057099,0.676886818964196,0.253970455010413,0.435654119909054,0.989498395887817,1.4273163863432,0.357992644014132,0.0288000000000132,0.149500000000004,0.29800000000003,0.5045,0.749300000000014
"6175","HP_PV",16.5,12,0,0.00201965528374281,0,0,0,0,0,0.825571869672428,0.745162946314393,0.321935073396631,0.500041622126577,1.07878826150057,1.43276831238638,0.403811970600795,0.0695565217391407,0.18678260869565,0.344684782608674,0.573793478260861,0.809821739130386
"6176","HP_PV",16.5,12,1,0.00212709001379541,0,0,0,0,0,0.870105462706928,0.757746885279485,0.296090530788649,0.482386364264035,1.19341495853524,1.56073038020057,0.432733745421241,0.0609125000000094,0.178406249999995,0.365562499999982,0.636999999999961,0.876612500000082
"6177","HP_PV",16.5,2,0,0.00775616447532146,0.000572228670690772,0,0,0.00549417214567091,0.0176198903803873,0.687841927165743,0.589042803624425,0.22087857988259,0.382440720148969,0.887387484203698,1.23549275671906,0.371324196872027,0.0576300000000503,0.163524999999969,0.301325000000025,0.511750000000029,0.733175000000028
"6178","HP_PV",16.5,2,1,0.0125032743170883,0.00104987399049762,0,0,0.0134790814999548,0.0354308584209374,0.722703572033526,0.627043087750215,0.209710606396412,0.371060268325976,0.948787517467099,1.26911899027834,0.370931028693529,0.0470875000000115,0.144013392857156,0.322437500000035,0.515312500000064,0.703250000000049
"6179","HP_PV",16.5,3,0,0.0696220796973053,0.0471328911875692,0.00485890506802052,0.0174148486981359,0.10041981191732,0.15582882067855,0.436903458557588,0.363303061542129,0.107959019016544,0.21281786296751,0.555700264021171,0.838839091960767,0.234562785791298,0.0307130434782538,0.0980434782608199,0.189108695652139,0.305510869565171,0.47902608695644
"6180","HP_PV",16.5,3,1,0.093455008819024,0.0614328394969112,0.00181923381178223,0.0150979984223992,0.141642239396582,0.230485863628472,0.390350562350411,0.293118371535063,0.0440925663698263,0.134568655490229,0.522692945602012,0.824524182685918,0.195202834674731,0.00437499999993634,0.0438749999999288,0.136750000000063,0.267812499999962,0.436971428571282
"6181","HP_PV",16.5,4,0,0.207244475538572,0.20433918066288,0.0535991735032321,0.116337640478551,0.275408328485488,0.354393158511833,0.280928435114497,0.225339944116214,0.0315798976155711,0.107514965268644,0.376192370455337,0.590866377643447,0.163964893206317,0.00749916839918106,0.0599789803220045,0.125576923076884,0.218573051948057,0.358815714285507
"6182","HP_PV",16.5,4,1,0.253224872297857,0.248375385553008,0.065474549607282,0.143145303443853,0.337045403550173,0.46067518841643,0.31360899102933,0.234243529212166,0.0102141935093511,0.0798841214088384,0.425599752439023,0.699034123776193,0.1950817654058,0.00449111111117014,0.0501428571428814,0.151055555555546,0.269544117647093,0.449157466063263
"6183","HP_PV",16.5,5,0,0.274538475158623,0.263879347010765,0.101844085469466,0.182334005090367,0.35109302141051,0.436891863210646,0.183625184586457,0.13164538750906,0.0171640861987302,0.0508183459448598,0.248593842632633,0.421915062654347,0.0938697393253668,0.00531136363637716,0.0223593023254898,0.0675343551797095,0.129753880266033,0.216134285714287
"6184","HP_PV",16.5,5,1,0.284564155805715,0.267190622802323,0.105519306548881,0.176093360994648,0.359260777610173,0.472790333666565,0.1815534076501,0.111464924887426,0.0102275252669393,0.0392663037250167,0.256841320587093,0.429018977265582,0.07459744152016,0.00322222222217129,0.00855555555554274,0.0404736842105356,0.105789473684283,0.191026315789312
"6185","HP_PV",16.5,6,0,0.333785814753701,0.319219476014216,0.123258949722256,0.220150927547403,0.424643327362543,0.531839427996161,0.129801132945195,0.0798207861002939,0.0116990530463131,0.0288088305366254,0.167921401734727,0.309124508697436,0.0481768430039249,0.00394318181817707,0.00738636363633043,0.0238409090907639,0.0615909090909271,0.118667832167806
"6186","HP_PV",16.5,6,1,0.282024391969225,0.260535702945072,0.0951515933777869,0.171695434595861,0.357952603834686,0.483326761247403,0.17066931705682,0.090931108107704,0.0135385653608868,0.0353214320144558,0.233932528736441,0.409359849040082,0.0543312486347801,0.00387500000002384,0.00583035714295483,0.016812500000114,0.0753749999999514,0.140406249999882
"6187","HP_PV",16.5,7,0,0.317174043545848,0.297003009387161,0.123198555959382,0.205823168189626,0.393080462322099,0.530621866922874,0.123619753164864,0.0759387852983995,0.013008218364988,0.0321788207652007,0.159866053563988,0.279982040308589,0.0391808325359635,0.00293809523813403,0.0050958188153387,0.0152678571428195,0.0507209302325584,0.105787674418599
"6188","HP_PV",16.5,7,1,0.271617295184444,0.261206926038182,0.0929025943450736,0.16946206118805,0.351114073773135,0.448539627373786,0.135720091416723,0.0749989742459687,0.00896551386821588,0.0278750395045288,0.178753235734766,0.336601648191033,0.0393971745511626,0.00289842105265788,0.00488888888888381,0.0121388888888987,0.0552222222221164,0.112056666666773
"6189","HP_PV",16.5,8,0,0.21126433922592,0.20571165124532,0.0732532469422281,0.128164899777791,0.285112420975725,0.351402069345059,0.14528712335601,0.0984280882065753,0.0217668064407903,0.0442958876902909,0.188443219483346,0.300455361704258,0.0402075776844899,0.00319024390243229,0.00582926829268095,0.0202439024390753,0.0505263157894756,0.0846670089859584
"6190","HP_PV",16.5,8,1,0.197179657008708,0.180097697831031,0.0557370751689632,0.108409296492553,0.252030634266313,0.343521594965997,0.159505980203164,0.0860486901770624,0.013749905325491,0.0353167377520122,0.218677983292303,0.396003703213847,0.0428551750380544,0.00286666666665496,0.00494999999991516,0.0125555555556124,0.0551166666666926,0.123609999999877
"6191","HP_PV",16.5,9,0,0.148890320930733,0.137953361278884,0.0142491216383416,0.0544439980970481,0.215975163586895,0.288760345362239,0.197652460927431,0.138961174446483,0.0338537405994015,0.0653989110965798,0.254775331771955,0.427774148258077,0.0697431330118007,0.000390909090911473,0.0112954545454698,0.0401363636363632,0.0937159090909047,0.170704545454537
"6192","HP_PV",16.5,9,1,0.129693936959022,0.114421668144234,0.0182367279580254,0.0507589738521839,0.183868759286439,0.264155969532727,0.174168147595706,0.104946022921106,0.012040364608195,0.040964725453049,0.246819839376076,0.432959754359887,0.0503243973399863,0,0.004999999999999,0.0111250000001064,0.0719999999999459,0.155874999999867
