"win.start","month","window","weekend","flex.oct_unit","flex.oct_stand","agile.in_unit","agile.in_stand","flux.import_unit","flux.import_stand","intel.flux.import_unit","intel.flux.import_stand","cosy_unit","cosy_stand","go_unit","go_stand","PAYG_unit","PAYG_stand","flex.PAYG_unit","flex.PAYG_stand","SEG_unit","agile.out_unit","flux.out_unit","intel.flux.out_unit","snug_unit","snug_stand","intelligent_go_unit","intelligent_go_stand","oev_intelligent_go_unit","oev_intelligent_go_stand","oct.fix.jan24_unit","oct.fix.jan24_stand","oct.e7.fix.jan24_unit","oct.e7.fix.jan24_stand","oct.e7.fix.nov24_unit","oct.e7.fix.nov24_stand","oct.fix.oct24_unit","oct.fix.oct24_stand","oct.fix.jul24_unit","oct.fix.jul24_stand"
2024-09-12 01:00:00,9,1,0,"22.09840","65.12100","15.8445","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210"," 8.49975","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 6.93","14.8373","19.8886",NA,NA,NA,NA," 6.000015","65.1210",27.3,56.63,13.84,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 01:30:00,9,1.5,0,"22.09840","65.12100","16.9050","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210"," 8.49975","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 7.34","14.8373","19.8886",NA,NA,NA,NA," 6.000015","65.1210",27.3,56.63,13.84,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 02:00:00,9,2,0,"22.09840","65.12100","15.2880","50.9985","13.25909","65.1210","19.88857","65.1210","22.38274","65.1210"," 8.49975","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 6.72"," 4.7072","19.8886",NA,NA,NA,NA," 6.000015","65.1210",27.3,56.63,13.84,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 02:30:00,9,2.5,0,"22.09840","65.12100","14.7630","50.9985","13.25909","65.1210","19.88857","65.1210","22.38274","65.1210"," 8.49975","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 6.51"," 4.7072","19.8886",NA,NA,NA,NA," 6.000015","65.1210",27.3,56.63,13.84,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 03:00:00,9,3,0,"22.09840","65.12100","14.2485","50.9985","13.25909","65.1210","19.88857","65.1210","22.38274","65.1210"," 8.49975","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 6.32"," 4.7072","19.8886",NA,NA,NA,NA," 6.000015","65.1210",27.3,56.63,13.84,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 03:30:00,9,3.5,0,"22.09840","65.12100","14.3325","50.9985","13.25909","65.1210","19.88857","65.1210","22.38274","65.1210"," 8.49975","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 6.35"," 4.7072","19.8886",NA,NA,NA,NA," 6.000015","65.1210",27.3,56.63,13.84,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 04:00:00,9,4,0,"22.09840","65.12100","17.6295","50.9985","13.25909","65.1210","19.88857","65.1210","10.96757","65.1210"," 8.49975","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 7.62"," 4.7072","19.8886",NA,NA,NA,NA," 6.000015","65.1210",27.3,56.63,13.84,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 04:30:00,9,4.5,0,"22.09840","65.12100","14.8785","50.9985","13.25909","65.1210","19.88857","65.1210","10.96757","65.1210"," 8.49975","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 6.56"," 4.7072","19.8886",NA,NA,NA,NA," 6.000015","65.1210",27.3,56.63,13.84,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 05:00:00,9,5,0,"22.09840","65.12100","18.6795","50.9985","22.09840","65.1210","19.88857","65.1210","10.96757","65.1210"," 8.49975","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 8.02","14.8373","19.8886",NA,NA,NA,NA," 6.000015","65.1210",27.3,56.63,13.84,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 05:30:00,9,5.5,0,"22.09840","65.12100","18.6480","50.9985","22.09840","65.1210","19.88857","65.1210","10.96757","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 8.01","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,13.84,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 06:00:00,9,6,0,"22.09840","65.12100","23.1840","50.9985","22.09840","65.1210","19.88857","65.1210","10.96757","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 9.76","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,13.84,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 06:30:00,9,6.5,0,"22.09840","65.12100","25.3575","50.9985","22.09840","65.1210","19.88857","65.1210","10.96757","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1,"10.60","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,13.84,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 07:00:00,9,7,0,"22.09840","65.12100","25.6935","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1,"10.73","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 07:30:00,9,7.5,0,"22.09840","65.12100","29.6310","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1,"12.24","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 08:00:00,9,8,0,"22.09840","65.12100","23.1840","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 9.76","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 08:30:00,9,8.5,0,"22.09840","65.12100","22.3335","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 9.43","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 09:00:00,9,9,0,"22.09840","65.12100","19.5615","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 8.36","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 09:30:00,9,9.5,0,"22.09840","65.12100","17.1255","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 7.42","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 10:00:00,9,10,0,"22.09840","65.12100","16.9155","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 7.34","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 10:30:00,9,10.5,0,"22.09840","65.12100","15.2145","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 6.69","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 11:00:00,9,11,0,"22.09840","65.12100","16.1805","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 7.06","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 11:30:00,9,11.5,0,"22.09840","65.12100","16.5165","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 7.19","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 12:00:00,9,12,0,"22.09840","65.12100","17.0310","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 7.39","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 12:30:00,9,12.5,0,"22.09840","65.12100","16.4220","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 7.15","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 13:00:00,9,13,0,"22.09840","65.12100","16.9050","50.9985","22.09840","65.1210","19.88857","65.1210","10.96757","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 7.34","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 13:30:00,9,13.5,0,"22.09840","65.12100","16.2330","50.9985","22.09840","65.1210","19.88857","65.1210","10.96757","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 7.08","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 14:00:00,9,14,0,"22.09840","65.12100","18.1125","50.9985","22.09840","65.1210","19.88857","65.1210","10.96757","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 7.80","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 14:30:00,9,14.5,0,"22.09840","65.12100","16.0650","50.9985","22.09840","65.1210","19.88857","65.1210","10.96757","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 7.01","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 15:00:00,9,15,0,"22.09840","65.12100","17.0835","50.9985","22.09840","65.1210","19.88857","65.1210","10.96757","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 7.41","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 15:30:00,9,15.5,0,"22.09840","65.12100","17.0835","50.9985","22.09840","65.1210","19.88857","65.1210","10.96757","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 7.41","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 16:00:00,9,16,0,"22.09840","65.12100","32.1930","50.9985","30.93773","65.1210","26.51806","65.1210","32.45497","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1,"15.92","22.3859","26.5181",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 16:30:00,9,16.5,0,"22.09840","65.12100","32.2560","50.9985","30.93773","65.1210","26.51806","65.1210","32.45497","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1,"15.94","22.3859","26.5181",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 17:00:00,9,17,0,"22.09840","65.12100","29.4210","50.9985","30.93773","65.1210","26.51806","65.1210","32.45497","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1,"14.85","22.3859","26.5181",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 17:30:00,9,17.5,0,"22.09840","65.12100","34.1250","50.9985","30.93773","65.1210","26.51806","65.1210","32.45497","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1,"16.67","22.3859","26.5181",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 18:00:00,9,18,0,"22.09840","65.12100","37.0545","50.9985","30.93773","65.1210","26.51806","65.1210","32.45497","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1,"17.79","22.3859","26.5181",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 18:30:00,9,18.5,0,"22.09840","65.12100","38.9550","50.9985","30.93773","65.1210","26.51806","65.1210","32.45497","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1,"18.53","22.3859","26.5181",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 19:00:00,9,19,0,"22.09840","65.12100","25.9560","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1,"10.83","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 19:30:00,9,19.5,0,"22.09840","65.12100","25.6935","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1,"10.73","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 20:00:00,9,20,0,"22.09840","65.12100","24.1500","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1,"10.13","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 20:30:00,9,20.5,0,"22.09840","65.12100","23.0580","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 9.71","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 21:00:00,9,21,0,"22.09840","65.12100","21.4935","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 9.11","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 21:30:00,9,21.5,0,"22.09840","65.12100","18.9630","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 8.13","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 22:00:00,9,22,0,"22.09840","65.12100","19.4880","50.9985","22.09840","65.1210","19.88857","65.1210","10.96757","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 8.34","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 22:30:00,9,22.5,0,"22.09840","65.12100","19.3200","50.9985","22.09840","65.1210","19.88857","65.1210","10.96757","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 8.27","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 23:00:00,9,23,0,"22.09840","65.12100","19.8030","50.9985","22.09840","65.1210","19.88857","65.1210","10.96757","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 8.46","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-12 23:30:00,9,23.5,0,"22.09840","65.12100","20.2860","50.9985","22.09840","65.1210","19.88857","65.1210","10.96757","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 8.64","14.8373","19.8886",NA,NA,NA,NA," 6.000015","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-13,9,0,0,"22.09840","65.12100","18.1860","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 7.83","14.8373","19.8886",NA,NA,NA,NA," 6.000015","65.1210",27.3,56.63,13.84,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-13 00:30:00,9,0.5,0,"22.09840","65.12100","17.8815","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210"," 8.49975","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 7.72","14.8373","19.8886",NA,NA,NA,NA," 6.000015","65.1210",27.3,56.63,13.84,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-13 01:00:00,9,1,0,"22.09840","65.12100","17.6505","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210"," 8.49975","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 7.63","14.8373","19.8886",NA,NA,NA,NA," 6.000015","65.1210",27.3,56.63,13.84,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-13 01:30:00,9,1.5,0,"22.09840","65.12100","17.8710","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210"," 8.49975","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 7.71","14.8373","19.8886",NA,NA,NA,NA," 6.000015","65.1210",27.3,56.63,13.84,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-13 02:00:00,9,2,0,"22.09840","65.12100","17.6295","50.9985","13.25909","65.1210","19.88857","65.1210","22.38274","65.1210"," 8.49975","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 7.62"," 4.7072","19.8886",NA,NA,NA,NA," 6.000015","65.1210",27.3,56.63,13.84,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-13 02:30:00,9,2.5,0,"22.09840","65.12100","17.5140","50.9985","13.25909","65.1210","19.88857","65.1210","22.38274","65.1210"," 8.49975","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 7.57"," 4.7072","19.8886",NA,NA,NA,NA," 6.000015","65.1210",27.3,56.63,13.84,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-13 03:00:00,9,3,0,"22.09840","65.12100","17.5350","50.9985","13.25909","65.1210","19.88857","65.1210","22.38274","65.1210"," 8.49975","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 7.58"," 4.7072","19.8886",NA,NA,NA,NA," 6.000015","65.1210",27.3,56.63,13.84,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-13 03:30:00,9,3.5,0,"22.09840","65.12100","17.5770","50.9985","13.25909","65.1210","19.88857","65.1210","22.38274","65.1210"," 8.49975","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 7.60"," 4.7072","19.8886",NA,NA,NA,NA," 6.000015","65.1210",27.3,56.63,13.84,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-13 04:00:00,9,4,0,"22.09840","65.12100","17.6820","50.9985","13.25909","65.1210","19.88857","65.1210","10.96757","65.1210"," 8.49975","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 7.64"," 4.7072","19.8886",NA,NA,NA,NA," 6.000015","65.1210",27.3,56.63,13.84,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-13 04:30:00,9,4.5,0,"22.09840","65.12100","17.1990","50.9985","13.25909","65.1210","19.88857","65.1210","10.96757","65.1210"," 8.49975","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 7.45"," 4.7072","19.8886",NA,NA,NA,NA," 6.000015","65.1210",27.3,56.63,13.84,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-13 05:00:00,9,5,0,"22.09840","65.12100","20.4120","50.9985","22.09840","65.1210","19.88857","65.1210","10.96757","65.1210"," 8.49975","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 8.69","14.8373","19.8886",NA,NA,NA,NA," 6.000015","65.1210",27.3,56.63,13.84,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-13 05:30:00,9,5.5,0,"22.09840","65.12100","20.0445","50.9985","22.09840","65.1210","19.88857","65.1210","10.96757","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 8.55","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,13.84,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-13 06:00:00,9,6,0,"22.09840","65.12100","24.6330","50.9985","22.09840","65.1210","19.88857","65.1210","10.96757","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1,"10.32","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,13.84,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-13 06:30:00,9,6.5,0,"22.09840","65.12100","26.5650","50.9985","22.09840","65.1210","19.88857","65.1210","10.96757","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1,"11.06","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,13.84,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-13 07:00:00,9,7,0,"22.09840","65.12100","26.4390","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1,"11.01","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-13 07:30:00,9,7.5,0,"22.09840","65.12100","29.1480","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1,"12.06","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-13 08:00:00,9,8,0,"22.09840","65.12100","24.9585","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1,"10.44","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-13 08:30:00,9,8.5,0,"22.09840","65.12100","23.7195","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 9.96","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-13 09:00:00,9,9,0,"22.09840","65.12100","21.8925","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 9.26","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-13 09:30:00,9,9.5,0,"22.09840","65.12100","19.4985","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 8.34","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-13 10:00:00,9,10,0,"22.09840","65.12100","18.2280","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 7.85","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-13 10:30:00,9,10.5,0,"22.09840","65.12100","18.9000","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 8.11","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-13 11:00:00,9,11,0,"22.09840","65.12100","17.6820","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 7.64","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-13 11:30:00,9,11.5,0,"22.09840","65.12100","18.0600","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 7.79","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-13 12:00:00,9,12,0,"22.09840","65.12100","18.0075","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 7.76","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-13 12:30:00,9,12.5,0,"22.09840","65.12100","17.3355","50.9985","22.09840","65.1210","19.88857","65.1210","22.38274","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 7.51","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-13 13:00:00,9,13,0,"22.09840","65.12100","18.0180","50.9985","22.09840","65.1210","19.88857","65.1210","10.96757","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 7.77","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-13 13:30:00,9,13.5,0,"22.09840","65.12100","15.8445","50.9985","22.09840","65.1210","19.88857","65.1210","10.96757","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 6.93","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
2024-09-13 14:00:00,9,14,0,"22.09840","65.12100","17.9970","50.9985","22.09840","65.1210","19.88857","65.1210","10.96757","65.1210","23.30265","65.12100","21.32004","65.13076","21.32004","65.13076",4.1," 7.76","14.8373","19.8886",NA,NA,NA,NA,"23.302650","65.1210",27.3,56.63,33.04,56.72,NA,NA,NA,NA,22.43,65.87
